created,text
2021-12-05 5:37:13,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 5:37:11,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 5:37:09,"RT @capsaisikii_: I'M GONNA FUCKING RIOT TVN OH MY GOD I'M CRYING THE PREVIEW KZJSHSHS YIHYUN AND SAEBOM DON'T DESERVE THIS 😭😭😭

#Happiness…"
2021-12-05 5:37:04,"RT @silly_love__: Happiness drama never made us Happy. Every episode gave us tears for our main leads. 😭😭😭
#HappinessEp10 #Happiness https:…"
2021-12-05 5:37:02,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 5:37:01,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 5:36:59,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 5:36:58,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 5:36:55,"No!!! To all SaeHyun/Happiness fans, please stop tweeting like this.🥺 Please😭😭😭
#Happiness #HappinessEp10 https://t.co/AvICN3V4TW"
2021-12-05 5:36:49,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 5:36:46,"RT @kdramassential: ""shall we get married for real?"" 

""all along i thought im alone"" 

all of these things that sae bom said to him is pla…"
2021-12-05 5:36:43,"RT @sikcrets: a moment of silence and prayer for our king of apocalypse, kim sehoon. it’s ironic how he got everything prepared to survive…"
2021-12-05 5:36:39,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 5:36:37,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 5:36:30,RT @kdramatreats: I'm so obsessed with Hyungsik and Hyojoo's chemistry and knowing that #Happiness is both their comeback drama makes me so…
2021-12-05 5:36:24,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 5:36:17,"RT @capsaisikii_: YIHYUN IS SUDDENLY REMEMBERING THOSE HAPPY DAYS WITH SAEBOM JZBWHSS I'M CRYING PLEASE

#HappinessEp10 #Happiness https://…"
2021-12-05 5:36:14,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 5:36:09,"RT @capsaisikii_: #HYUNGJOO: I can't admit that you got all the strings. 

— I leaned on him [ hyungsik ] a lot during filming. // She's […"
2021-12-05 5:36:09,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 5:35:59,"Ok, at least the kid still remembers his parents. #HappinessEp10 #Happiness"
2021-12-05 5:35:54,"RT @capsaisikii_: I'M GONNA FUCKING RIOT TVN OH MY GOD I'M CRYING THE PREVIEW KZJSHSHS YIHYUN AND SAEBOM DON'T DESERVE THIS 😭😭😭

#Happiness…"
2021-12-05 5:35:53,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 5:35:49,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 5:35:48,"RT @capsaisikii_: I'M GONNA FUCKING RIOT TVN OH MY GOD I'M CRYING THE PREVIEW KZJSHSHS YIHYUN AND SAEBOM DON'T DESERVE THIS 😭😭😭

#Happiness…"
2021-12-05 5:35:48,"RT @kdrama_baragi: does it ever                    just how fast
drive you                        the night
crazy…"
2021-12-05 5:35:46,"RT @kdramassential: ""what are you looking at?"" 

*showed his phone with his family as its wallpaper* 

his family has and always been his s…"
2021-12-05 5:35:44,"RT @capsaisikii_: YIHYUN IS SUDDENLY REMEMBERING THOSE HAPPY DAYS WITH SAEBOM JZBWHSS I'M CRYING PLEASE

#HappinessEp10 #Happiness https://…"
2021-12-05 5:35:41,"RT @hyojoosource: Happiness episode 10 ratings (12/04)

seoul: 3.7%
nationwide: 3.2%

🔗: https://t.co/UMbspwp1QC
#해피니스 #Happiness https://t…"
2021-12-05 5:35:39,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 5:35:37,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 5:35:33,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 5:35:29,"RT @kdrama_baragi: does it ever                    just how fast
drive you                        the night
crazy…"
2021-12-05 5:35:25,"RT @kimyoungdaes: bom: you've told me about it before. if we get hurt, we need to talk with each other. are you okay?

saebom probably knew…"
2021-12-05 5:35:21,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 5:35:21,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 5:35:19,someone please explain me who was the guy in the mask at the 10th episode of #happiness ?? and go's it's such a suspense!
2021-12-05 5:35:04,"TVN IS KNOWN FOR GIVING NEXT EP PREVIEWS LIKE THIS AND U THINK IT'S FUNNY??🥲

#Happiness
#HappinessEp10"
2021-12-05 5:35:04,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 5:35:01,"RT @capsaisikii_: #HYUNGJOO: I can't admit that you got all the strings. 

— I leaned on him [ hyungsik ] a lot during filming. // She's […"
2021-12-05 5:35:01,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 5:34:49,"@yesunggyus ✨ Christmas Give Away ✨
Beautiful Night 🌕🌠

#예블리 #2021 #예성 #Happiness https://t.co/yPEEfx3Qgj"
2021-12-05 5:34:47,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 5:34:34,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 5:34:26,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 5:34:17,"RT @kdrama_baragi: does it ever                    just how fast
drive you                        the night
crazy…"
2021-12-05 5:34:16,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 5:34:13,"RT @capsaisikii_: YIHYUN IS SUDDENLY REMEMBERING THOSE HAPPY DAYS WITH SAEBOM JZBWHSS I'M CRYING PLEASE

#HappinessEp10 #Happiness https://…"
2021-12-05 5:33:53,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 5:33:49,RT @kdramassential: im sorry but im too attached to this drama #Happiness #HappinessEp10 https://t.co/zQXnBSr4V2
2021-12-05 5:33:33,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 5:33:31,"RT @shamasikander: Your style is your brand…😎
.
.
.
#beautiful #style #love #yourself #life #blessed #happiness #positivevibes #inspiration…"
2021-12-05 5:33:30,"Thank u so much @NargisBano_ di for follow me back im so blessed.. 🙏🌺🌺😌💞 
#Happiness  #goodmorning https://t.co/0ZAg2hLDMq"
2021-12-05 5:33:26,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 5:33:25,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 5:33:24,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 5:33:19,"RT @0NGSUKIE: “next?” (medicine)
“level.”

and then they started doing the next level dance 😭 why are they so cuteee pls #happiness #해피니스 h…"
2021-12-05 5:33:18,"RT @garaseun: “i thought about it.. and i feel like your wound is healing too quickly and you’re not drinking water.” she knows

#Happiness…"
2021-12-05 5:33:12,"RT @kdrama_baragi: does it ever                    just how fast
drive you                        the night
crazy…"
2021-12-05 5:33:05,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 5:33:00,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 5:32:59,"RT @sikcrets: a moment of silence and prayer for our king of apocalypse, kim sehoon. it’s ironic how he got everything prepared to survive…"
2021-12-05 5:32:59,"RT @kdrama_baragi: does it ever                    just how fast
drive you                        the night
crazy…"
2021-12-05 5:32:58,I just found my 😭#Happiness I don't know but I found peace on this drama. https://t.co/qGPRSECxjv
2021-12-05 5:32:57,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 5:32:57,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 5:32:55,"RT @capsaisikii_: YIHYUN IS SUDDENLY REMEMBERING THOSE HAPPY DAYS WITH SAEBOM JZBWHSS I'M CRYING PLEASE

#HappinessEp10 #Happiness https://…"
2021-12-05 5:32:48,"RT @shamasikander: Your style is your brand…😎
.
.
.
#beautiful #style #love #yourself #life #blessed #happiness #positivevibes #inspiration…"
2021-12-05 5:32:42,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 5:32:39,RT @jeonjtk: after watching ep 10 of happiness (even tho there's still no happiness) and seeing yihyun sacrificing himself for saebom &amp; seo…
2021-12-05 5:32:37,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 5:32:22,He's been sus for long. I knew right then he's not hiding just cuz he's infected there's something else &amp; a bigger… https://t.co/9vK7dsauDK
2021-12-05 5:32:18,"RT @kdramanews_: Ratings 211204:

#NowWeAreBreakingUp : 6.9%
#TheRedSleeve : 10.6%
#YoungLadyAndGentleman : 29.8%

#Chimera : 1.2%
#Inspect…"
2021-12-05 5:32:14,"RT @omoottokewae: Dear tvN @CJnDrama,

Saebom just want to have an apartment of her own and Yihyun just want to be on her side all the time…"
2021-12-05 5:32:08,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 5:32:04,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 5:32:02,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 5:32:01,RT @iconickdramas: Found a comfort couple in an apocalyptic thriller drama 😭 THEY ARE REALLY GIVING ME EVERYTHING #Happiness https://t.co/T…
2021-12-05 5:32:01,"RT @capsaisikii_: NOW THAT YIHYUN IS INFECTED, GO AND WATCH HOW SAEBOM REALIZES HOW SHE LOVES HIM UZBWGSGSB WE ALL KNEW THIS WILL HAPPEN 😭…"
2021-12-05 5:32:00,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 5:31:58,"RT @capsaisikii_: TVN I SWEAR TO GOD YOU'RE DONEEE YOU'RE SO DONE JSHWHSHW WHY OUT OF ALL PEOPLE JZBWGSHW YIHYUN DON'T DESERVE THIS 😭😭😭

#H…"
